text,label
"Furnizorul de meniuri zilnice își rezervă dreptul de a înlocui preparatele din meniul publicat sau ingredientele folosite în funcție de stocurile disponibile de la furnizori, fără informarea prealabilă a Clientului.",1
"În caz de pierdere, furt ori distrugere a coletului din culpa Curierului, despăgubirea acordată expeditorului acoperă valoarea declarată a bunului expediat, conform prevederilor Codului Civil și legislației poștale în vigoare.",0
"Turistul are dreptul de a rezilia contractul dar și de a solicita rambursarea integrală dacă Agenția modifică unilateral hotelul cu unul de clasificare inferioară, conform prevederilor Directivei 2015/2302/UE privind pachetele de servicii de călătorie.",0
"Clauzele ambigue din contractul de prestări servicii pentru organizarea evenimentelor se interpretează în favoarea Clientului, conform principiilor Codului Civil, ori prin avizul scris al ambelor părți.",0
"Locatorul îi este permis să transmite drepturile contractuale exclusiv cu notificarea prealabilă a Locatarului, condițiile contractuale rămânând neschimbate, iar Locatarul păstrând toate drepturile față de noul creditor.",0
"Dacă Pacientul nu transmite o cerere de reziliere cu minimum 30 de zile calendaristice înainte de expirarea perioadei minime contractuale, contractul se prelungește pentru o perioadă de 12 luni, Clientul putând rezilia oricând ulterior cu un preaviz de 30 de zile.",0
"Vânzătorul are dreptul de a livra autovehiculul cu anumite dotări opționale modificate fie lipsă față de comanda inițială, în funcție de disponibilitatea la producător, Cumpărătorul neputând refuza recepția pe acest motiv.",1
"Prestatorul nu poartă nicio răspundere pentru deteriorarea, decolorarea sau intrarea la apă a articolelor vestimentare predate, despăgubirea acordată Pacientului fiind limitată strict la returnarea contravalorii bonului fiscal.",1
"Eventualele condiții tarifare adiționale vor fi comunicate Abonatului în scris cu cel puțin 45 de zile înainte de intrarea lor în vigoare, Abonatul având dreptul de a accepta fie de a rezilia contractul fără penalizări.",0
"Semnatarul confirmă că a luat la cunoștință și acceptă 'Termenii și termenii Generale' stocate pe serverele companiei noastre, chiar în ipoteza în care din motive tehnice aceste pagini nu pot fi accesate sau citite în ziua semnării.",1
"Părintele nu are dreptul de a retrage copilul cum și de a rezilia contractul, cu solicitarea returnării taxei, chiar dacă instituția schimbă integral personalul didactic sau structura programei educaționale în timpul anului.",1
"Agenția de turism își rezervă dreptul de a modifica unilateral hotelul ales, regimul de masă, orarul de zbor sau compania aeriană, turistul neavând dreptul la restituirea banilor dacă acceptă pachetul modificat tacit.",1
Polița de asigurare se prelungește automat pentru încă un an. Asiguratul poate refuza prelungirea în mod exclusiv printr-o informare trimisă în fereastra de timp cuprinsă între ziua 60 și ziua 45 înaintea expirării poliței.,1
Dezvoltatorul poate înlocui materialele de construcție din Anexa tehnică exclusiv cu materiale de calitate cel puțin echivalentă și cu aprobarea scris al Promitentului-Cumpărător obținut în prealabil.,0
Francizatul are dreptul de a sesiza instanțele judecătorești ori un arbitru ales de comun acord cu Francizorul pentru soluționarea oricăror divergențe contractuale.,0
"Distrugerea totală sau furtul autovehiculului dă dreptul Utilizatorului de a rezilia contractul de leasing, acesta continuând să achite ratele strict până la data daunei totale sau a furtului confirmat, restul obligațiilor stingându-se prin asigurare.",0
"Conducerea hotelului definește în mod clar și transparent regulile de conduită în regulamentul intern al unității, pus la dispoziția clientului la check-in; evacuarea se face numai în condiții obiective și cu rambursare proporțională.",0
"Turistul are libertatea de a depune plângeri la Autoritatea Națională pentru Turism, la ANPC fie la tribunalele judecătorești, procedura de conciliere nefiind o condiție obligatorie pentru exercitarea drepturilor legale.",0
"Părintele nu are dreptul de a retrage copilul cum și de a rezilia angajamentul, cu solicitarea returnării taxei, chiar dacă instituția schimbă integral personalul didactic ori structura programei educaționale în timpul anului.",1
"Clientul este obligat să achite 100% factura de reparații pentru a-cum și ridica autoturismul, neputând compensa această sumă cu valoarea pieselor sau bunurilor personale care au dispărut din interiorul mașinii pe durata șederii în atelier.",1
"Contractul de închiriere echipamente de birou poate fi reînnoit automat anual, cu înștiințarea prealabilă a Locatarului cu 45 de zile înainte. Intenția de returnare poate fi comunicată prin orice mijloc uzual cu 60 de zile înainte.",0
"Firma de contabilitate are posibilitatea să externaliza prelucrarea datelor financiare și a statelor de plată către operatori din afara Uniunii Europene, fără consimțământul prealabil, expres și informat al Beneficiarului.",1
"Prin acceptarea ofertei, Cumpărătorul se angajează să respecte toate procedurile logistice cum și de retur prevăzute în portalul online al Furnizorului, proceduri care pot fi accesate doar după crearea unui cont de utilizator.",1
"Prestatorul poate actualiza Termenii și termenii de utilizare, cu obligația de a notifica Utilizatorul prin mijloace clare și vizibile cu cel puțin 15 zile înainte de intrarea în vigoare. Continuarea utilizării platformei după această perioadă reprezintă acceptul Utilizatorului; în caz de refuz, acesta poate rezilia contractul fără costuri adiționale.",0
Membrul va achita abonamentul lunar integral prin debitare recurentă; compensarea taxei lunare cu zilele în care clubul a fost închis pentru renovare ori revizie tehnică este nulă și neavenită.,1
"Agenția are posibilitatea să înlocui unitatea de cazare contractată inițial cu una de categorie cel puțin similară ori poate modifica orarul de zbor, cu notificarea prealabilă a Turistului și cu aprobarea acestuia, sau cu dreptul Turistului de a rezilia și a primi rambursarea integrală.",0
"Clientul nu va putea suspenda, reduce sau compensa plata onorariului lunar de management al campaniilor cu eventualele bugete de publicitate risipite de Agenție din cauza unor erori tehnice de setare a reclamelor.",1
"Vânzătorul are posibilitatea să suplimenta costul devizului estimativ inițial exclusiv pentru lucrări suplimentare identificate și comunicate clientului în scris, cu obținerea acordului prealabil al acestuia. Clientul are dreptul de a refuza lucrările suplimentare și de a ridica autovehiculul după achitarea lucrărilor deja efectuate.",0
"La momentul restituirii vehiculului, reprezentantul firmei de închirieri va constata în mod unilateral precum și irevocabil prezența unor noi avarii sau zgârieturi, Clientul asumându-și plata daunelor stabilite de acesta din depozitul de garanție.",1
"Consumatorul acceptă pe deplin precum și fără rezerve Politica de Utilizare Rezonabilă, care face parte integrantă din acest contract, document ce va fi redactat și publicat de către Furnizor la o dată ulterioară semnării.",1
"Prestatorul poate suplimenta costul devizului estimativ inițial exclusiv pentru lucrări suplimentare identificate și comunicate Turistului în scris, cu obținerea acordului prealabil al acestuia. Clientul are dreptul de a refuza lucrările suplimentare și de a ridica autovehiculul după achitarea lucrărilor deja efectuate.",0
Promitentul-Cumpărător renunță la opțiunea de a formula acțiuni în pretenții la judecătorie. Toate disputele privind calitatea construcției vor fi supuse unui arbitru unic desemnat exclusiv de către Promitentul-Vânzător.,1
Termenele de livrare a blocului includ un prag de toleranță de două luni stipulat prin legile din construcții; dacă se amână mai mult antreprenorul va începe alocarea de taxe penalizatoare lunare în folosul promitentului-cumpărător egale cu 0.5% pe zi întârziere.,0
"Contractul de abonament poate fi vândut sau transferat de către Clubul actual către un alt operator de săli de fitness, membrul fiind obligat să frecventeze noua locație desemnată, neavând drept de denunțare.",1
"Beneficiarul va achita prețul pentru cantitatea de grâu livrată, având dreptul de a compensa această sumă cu datoriile certe, lichide și exigibile pe care vânzătorul le are față de el, compensarea legală operând în condițiile prevăzute de Codul Civil.",0
"Clubul sportiv poate restrânge temporar accesul la anumite zone pentru lucrări de întreținere, cu înștiințarea membrilor în avans, oferind compensații fie zile suplimentare de abonament pentru perioadele de indisponibilitate.",0
"Dacă locația evenimentului devine indisponibilă din motive imputabile Vânzătorului, Clientul are dreptul de a rezilia contractul cu rambursarea integrală a sumelor achitate sau de a accepta o alternativă de calitate cel puțin echivalentă.",0
"Creditorul poate introduce noi comisioane de administrare, de analiză sau de risc, ori le poate majora pe cele existente, Turistul acceptând anticipat debitarea automată a contului cu noile sume.",1
